"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENTREZID"
"11759642_x_at","11759642_x_at",-0.885695028730182,8.31482565210723,-3.83782767654084,0.000133890192427275,0.00549474974914569,0.848598429154376,"HLA-DRB1","3123"
"11727609_at","11727609_at",-0.923378641821304,4.13145462480424,-3.83763920884672,0.000133991097915952,0.00549474974914569,0.847924441787954,"KLRB1","3820"
"11763826_x_at","11763826_x_at",0.476306724433798,5.89098645584539,3.83654436963032,0.000134578695341511,0.00550832788288248,0.844009770315174,"NDUFAF1","51103"
"11725633_at","11725633_at",-0.257618268635385,2.66199900512843,-3.83598879548077,0.000134877800054,0.00550832788288248,0.842023688478605,"MRPS25","64432"
"11722623_at","11722623_at",0.333452669070923,4.31480900011222,3.83577568612192,0.000134992698257771,0.00550832788288248,0.8412619326791,"TMEM8A","58986"
"11720077_at","11720077_at",1.03472183703733,6.61945912588529,3.83516320539161,0.000135323432620199,0.00551269639728501,0.839072857333953,"EXOSC4","54512"
"11716247_s_at","11716247_s_at",-0.34660576104586,8.06437465006234,-3.8345989574924,0.000135628798390972,0.00551601875436288,0.83705646921496,"TOP2B","7155"
"11745915_x_at","11745915_x_at",-0.602792759693417,3.23460952845012,-3.83204922738878,0.000137016816698067,0.00556328906810636,0.827948349966919,"GOLGA8A /// GOLGA8B","23015 /// 440270"
"11747312_x_at","11747312_x_at",-0.34203010956875,4.77151616700374,-3.83153450580389,0.000137298641653484,0.00556556302992065,0.826110374024234,"WBP11","51729"
"11719830_a_at","11719830_a_at",-0.405711410581416,4.63020804461471,-3.8279884733754,0.000139255115566273,0.0056356019347231,0.813454601384739,"ERCC1","2067"
"11743851_a_at","11743851_a_at",-0.419042555210268,2.91582288533416,-3.82591743373509,0.000140409922188268,0.0056651714307157,0.806068286759435,"ZNF146","7705"
"11718275_x_at","11718275_x_at",-0.522567091947375,8.2751511712394,-3.82577647399725,0.000140488848561649,0.0056651714307157,0.805565696946898,"EIF3L","51386"
"11743771_at","11743771_at",-0.709902107810205,7.18152343554988,-3.82521514638958,0.000140803563392644,0.0056651714307157,0.803564468619577,"GIMAP7","168537"
"11721347_a_at","11721347_a_at",-0.877434659098037,7.96391300276559,-3.82503408137427,0.000140905221416405,0.0056651714307157,0.802919001340367,"MPEG1","219972"
"11752758_x_at","11752758_x_at",-0.476220808439153,4.41789036830923,-3.82419402628538,0.000141377772747473,0.00567491300836192,0.79992472646089,"EIF4B","1975"
"11721377_x_at","11721377_x_at",-0.658887350647968,3.09890674490898,-3.82309477888502,0.000141998384961526,0.00568818407971602,0.796007547829225,"BCL2","596"
"11744585_a_at","11744585_a_at",-0.276121807435868,2.90049911574688,-3.82263371216593,0.000142259458102466,0.00568818407971602,0.794364854768158,"ATRN","8455"
"11747820_x_at","11747820_x_at",0.81774476221167,7.9786309366197,3.82201694207963,0.000142609404496665,0.00568818407971602,0.792167718325454,"UPP1","7378"
"11716291_s_at","11716291_s_at",-0.524218954046003,5.49894073548628,-3.82133597075203,0.000142996721142836,0.00568818407971602,0.789742272402348,"HNRNPA0","10949"
"11726199_x_at","11726199_x_at",-0.425116782014114,3.47937033447007,-3.82132514286574,0.000143002887737794,0.00568818407971602,0.789703709596401,"AGAP4","119016"
"11728399_at","11728399_at",-0.34032672027003,3.08543426878928,-3.82077727219703,0.000143315233575718,0.00568818407971602,0.787752641463989,"MDFIC","29969"
"11754508_a_at","11754508_a_at",-0.389403130093099,6.15647348544888,-3.82076198211386,0.000143323959811071,0.00568818407971602,0.787698194529599,"COG1","9382"
"11751683_a_at","11751683_a_at",0.256308764897518,4.27711039314963,3.81911578366968,0.000144266403250117,0.00571638227411957,0.781837421743246,"RAB11A","8766"
"11737750_s_at","11737750_s_at",-0.97199336002835,4.7244666518005,-3.81545082824488,0.000146385618722513,0.00579104327292947,0.768798228494576,"SGK1","6446"
"11757830_s_at","11757830_s_at",-0.398254693801778,7.64522889711845,-3.81481801655421,0.000146754494488942,0.0057963321653437,0.76654802833642,"HNRNPA3","220988"
"11758252_s_at","11758252_s_at",0.375180847921045,3.66687796866708,3.81330996721979,0.000147637097761662,0.00582186225829426,0.761187039444134,"HSD3B7","80270"
"11757628_s_at","11757628_s_at",-0.314328482669016,3.16699051420574,-3.81182194292714,0.000148512887290089,0.00584704252420373,0.75589923770116,"TSPYL2","64061"
"11721206_x_at","11721206_x_at",-0.474687819956896,3.16546515559601,-3.81017155556135,0.000149489967938657,0.00587612400289655,0.750036790548934,"ANK3","288"
"11727629_at","11727629_at",-0.413353193908947,2.38811545346509,-3.80931869144814,0.000149997263210351,0.0058842748186362,0.747008234795472,"APBA2","321"
"11718408_x_at","11718408_x_at",0.222977282212598,9.40761697519576,3.80902080905497,0.000150174830030113,0.0058842748186362,0.745950595872093,"TMBIM6","7009"
"200091_PM_s_at","200091_PM_s_at",-0.389249028353881,9.75272619134788,-3.8075748729353,0.000151039568819529,0.00590876383035891,0.740817894532039,"RPS25","6230"
"11717099_at","11717099_at",0.479006168898634,9.57854201035661,3.80577019552821,0.000152125441286444,0.00594181240244962,0.734414385768491,"HIST1H2BK","85236"
"11760107_a_at","11760107_a_at",-0.273580733185886,2.38363010686035,-3.80430811929143,0.000153010565357826,0.00596692783830535,0.729228666337259,"PHF10","55274"
"11723786_a_at","11723786_a_at",-0.370806118157184,4.06301508841646,-3.80345958929599,0.000153526480592687,0.00597322815821886,0.726219963923485,"ZNF766","90321"
"11751921_s_at","11751921_s_at",-0.68759365853429,3.80715993018828,-3.803245600147,0.00015365684704661,0.00597322815821886,0.725461307061814,"AHR","196"
"11755645_a_at","11755645_a_at",-0.501581991598312,2.94745336452743,-3.80200831329731,0.000154412676066409,0.00599315718792554,0.721075553163692,"ZNF529","57711"
"11756075_x_at","11756075_x_at",-0.364666352439253,2.56822934485037,-3.80045421938445,0.000155367002951523,0.00602071565211202,0.715568774379861,"BLK","640"
"11726247_s_at","11726247_s_at",-0.261510736059634,2.33358534642145,-3.7989773508826,0.000156279059619579,0.00604655212462187,0.71033764493268,"PARP1","142"
"11758911_at","11758911_at",-0.53216139330118,2.80483479433292,-3.79781086351246,0.000157003003015447,0.00606504077165942,0.706207282030069,"DYRK2","8445"
"200081_PM_s_at","200081_PM_s_at",-0.497175239743605,9.22051829319202,-3.79669891742374,0.000157696039935983,0.00608227949962792,0.702271178871161,"RPS6","6194"
"11756362_x_at","11756362_x_at",0.854366145883244,5.18660970263965,3.79511303177528,0.000158689458801366,0.00609791205336311,0.696659329071045,"FCGR1B","2210"
"11744095_a_at","11744095_a_at",-0.435753839833183,2.42229054451621,-3.7942196727143,0.000159251665303116,0.00609791205336311,0.693499063108669,"DDX24","57062"
"11716706_at","11716706_at",-0.609538386256445,5.28239359971696,-3.793814378841,0.00015950734258933,0.00609791205336311,0.692065568502854,"TRIM44","54765"
"11741980_a_at","11741980_a_at",-0.655804121450757,7.63184280494514,-3.79370864085657,0.00015957411040965,0.00609791205336311,0.6916916052852,"DUSP6","1848"
"11716614_a_at","11716614_a_at",0.52218001389109,10.6194588059688,3.79367912186883,0.000159592754758729,0.00609791205336311,0.691587207360314,"TSPO","706"
"11725130_s_at","11725130_s_at",-0.429993869061274,3.32367521186534,-3.79310091141213,0.000159958369918131,0.00609791205336311,0.689542444962002,"TCEAL3 /// TCEAL6","158931 /// 85012"
"11752776_a_at","11752776_a_at",0.406557515313296,3.40576234589277,3.79308811027089,0.000159966473288549,0.00609791205336311,0.689497178868098,"ANKS1A","23294"
"11724805_a_at","11724805_a_at",0.844129125111424,6.60513351750997,3.79290771721872,0.000160080706748598,0.00609791205336311,0.688859306943445,"LAIR1","3903"
"11717402_s_at","11717402_s_at",-0.256545863311894,7.52667554337406,-3.791656070177,0.000160875429779751,0.00611872815177737,0.68443427299706,"ARF6","382"
"11753986_a_at","11753986_a_at",-0.685661654698423,3.96307362921446,-3.79030109331261,0.000161739953357006,0.00614213080190565,0.679645515333921,"CBLB","868"
"11746543_a_at","11746543_a_at",-0.435933601972056,2.79800255420075,-3.78829275877165,0.000163029402687157,0.00617642473056511,0.672550693727759,"SNX9","51429"
"11728838_a_at","11728838_a_at",-0.734654537044312,5.06111928731671,-3.78811465262565,0.00016314422216984,0.00617642473056511,0.671921674888204,"TMCC3","57458"
"11727003_x_at","11727003_x_at",-0.393501695448463,3.49639787508229,-3.78683592228098,0.000163970820852219,0.0061970790182952,0.667406409407073,"CSNK1E","1454"
"11723215_s_at","11723215_s_at",-0.624737540707662,4.37888241311845,-3.78649375733012,0.000164192672196168,0.0061970790182952,0.666198455574606,"MEF2C","4208"
"11727164_at","11727164_at",-0.295049253065525,2.61064551088404,-3.78599359279562,0.000164517475718664,0.00619984358801557,0.664432900832689,"ACVR2A","92"
"11750424_s_at","11750424_s_at",-0.513091984952461,7.03543945041521,-3.78471498619786,0.000165350549571369,0.00622172464845184,0.659920507205567,"FOXP1","27086"
"11734995_x_at","11734995_x_at",-0.407199110895371,4.8775980064015,-3.78376168277514,0.000165974258435748,0.00623567313019429,0.656557112279386,"SKI","6497"
"11716949_s_at","11716949_s_at",-0.686364697414753,3.81533381976683,-3.78107290016949,0.000167745391718366,0.00628495097827048,0.647075087747085,"TM9SF3","56889"
"11756585_a_at","11756585_a_at",-0.660821749035176,3.3598262369389,-3.78025444261713,0.000168288045998978,0.00628495097827048,0.644190076073751,"AQP3","360"
"11741378_s_at","11741378_s_at",-0.504134034160609,2.80719221577307,-3.78002283072578,0.000168441909550159,0.00628495097827048,0.643373767846826,"BACH2","60468"
"11755452_x_at","11755452_x_at",0.244193659706431,4.07467371112843,3.77990319551429,0.000168521437086873,0.00628495097827048,0.642952136484404,"HTRA2","27429"
"11751086_x_at","11751086_x_at",0.565573666008702,5.81415174755362,3.77984381026689,0.000168560926585928,0.00628495097827048,0.642742849340816,"GBA","2629"
"11722877_a_at","11722877_a_at",0.453560793093731,5.86503631423566,3.7787548490762,0.000169286602771677,0.00629734363060477,0.638905663467094,"NDUFAF1","51103"
"11716736_at","11716736_at",-0.459305307961013,4.6161311398217,-3.77857861820921,0.000169404318229772,0.00629734363060477,0.638284776721255,"PRPF19","27339"
"11720001_x_at","11720001_x_at",-0.266156137515029,2.33928840005985,-3.7770208771321,0.000170448189200305,0.00632660552866071,0.632797843256875,"SYNJ2BP","55333"
"11758513_s_at","11758513_s_at",-0.550647639181457,6.23284936246135,-3.77575099671967,0.000171303641233064,0.0063487963035039,0.628326472689973,"SPEN","23013"
"11736009_a_at","11736009_a_at",-0.448611583153764,4.75942148601372,-3.77535639419155,0.000171570287171866,0.00634913107753423,0.626937334340155,"RSL1D1","26156"
"11717085_a_at","11717085_a_at",-0.504531660939928,5.499812535702,-3.77476283279252,0.000171972112905736,0.00635445981210611,0.624848054859249,"PRPS1","5631"
"11719111_a_at","11719111_a_at",-0.265392388886221,2.76324893895761,-3.77372559851745,0.000172676423334273,0.00637093282858756,0.621197848823824,"C11orf1","64776"
"11736010_at","11736010_at",-0.411192921725388,3.49013962776683,-3.77317144909123,0.000173053819009662,0.00637531303933053,0.619248097600985,"RSL1D1","26156"
"11730761_s_at","11730761_s_at",0.518429929029697,5.11966318946384,3.77220108336427,0.000173716545643893,0.00639017609543193,0.615834571373881,"CRIPT","9419"
"11721498_a_at","11721498_a_at",0.492618629588756,7.71205782974688,3.77127320022088,0.000174352494137619,0.00639061258125943,0.612571280274161,"TPST2","8459"
"11753616_s_at","11753616_s_at",0.495102008727478,4.42054847709601,3.77123837580168,0.000174376404601126,0.00639061258125943,0.612448820623147,"ARL8B","55207"
"11728400_at","11728400_at",-0.478977016578126,2.52723476424938,-3.77104926824477,0.000174506299894003,0.00639061258125943,0.611783845194262,"MDFIC","29969"
"11720285_s_at","11720285_s_at",-0.217890868698511,2.49065337424813,-3.77043192847763,0.000174930976684609,0.00639666001686778,0.60961326302117,"TRAK1","22906"
"11757003_x_at","11757003_x_at",-0.382666628265486,9.9362235342793,-3.76907696736359,0.000175866490097176,0.00641921566164809,0.604850385889315,"RPL6","6128"
"11761960_x_at","11761960_x_at",-1.11599367815029,7.03395342329426,-3.76838078634857,0.00017634898941445,0.00641921566164809,0.602403853981961,"TRA@ /// TRAC /// TRAJ17 /// TRAV20","28663 /// 28738 /// 28755 /// 6955"
"200000_PM_s_at","200000_PM_s_at",-0.442018166904619,4.88243152589651,-3.76837073821848,0.000176355962552203,0.00641921566164809,0.602368545848983,"PRPF8","10594"
"11757427_x_at","11757427_x_at",-0.611163021031683,5.5224540833591,-3.76787717056178,0.000176698805461468,0.00641921566164809,0.600634309681608,"IMPDH2","3615"
"11763226_x_at","11763226_x_at",-0.613996868663962,2.75045631989402,-3.76745305432445,0.000176993907399208,0.00641921566164809,0.599144278025972,"IL8","3576"
"11755235_a_at","11755235_a_at",0.845805496068477,6.34275816711721,3.76728559892562,0.000177110551404719,0.00641921566164809,0.598556007755499,"FAR2","55711"
"11755268_a_at","11755268_a_at",-0.580269322767398,5.01420602804613,-3.76680457792263,0.000177446017985316,0.00642193033666095,0.596866322652676,"DDX18","8886"
"11753373_a_at","11753373_a_at",-0.548916861423039,6.54922406029177,-3.76532891701521,0.000178478890574301,0.00644331530356057,0.591684057518425,"EIF3L","51386"
"11744062_x_at","11744062_x_at",-0.267331459545213,4.39500048241397,-3.76521368972403,0.000178559780586378,0.00644331530356057,0.59127948160381,"ACTR1B","10120"
"11725760_at","11725760_at",0.460532728188852,6.45662008004115,3.76164181674043,0.000181084445615251,0.00651159774316109,0.578744152009667,"LOC729991","729991"
"11715920_a_at","11715920_a_at",-0.277357490064589,4.0203864873803,-3.76138987494191,0.000181263786284807,0.00651159774316109,0.577860406245065,"PGRMC2","10424"
"11759347_x_at","11759347_x_at",-0.835313366101572,4.62978374201122,-3.76123043683193,0.00018137736613305,0.00651159774316109,0.577301168630002,"TXK","7294"
"11745990_x_at","11745990_x_at",-0.283177680235455,4.62790573565835,-3.76079990125716,0.000181684404262291,0.00651159774316109,0.575791156413263,"SECISBP2","79048"
"11736568_x_at","11736568_x_at",-0.643697232276784,2.74087104854738,-3.76030909535139,0.000182035021571084,0.00651159774316109,0.574069961950873,"LEF1","51176"
"11715879_a_at","11715879_a_at",-0.403147759013142,6.0726656848192,-3.76025979571883,0.000182070274980872,0.00651159774316109,0.573897086314698,"PITPNA","5306"
"11725645_a_at","11725645_a_at",0.323966258015489,6.64467129603491,3.75963661412365,0.000182516457339658,0.00651159774316109,0.571712006488919,"WDR13","64743"
"11754819_x_at","11754819_x_at",0.569846311645913,5.88159784190648,3.75956793640104,0.000182565691817103,0.00651159774316109,0.571471221132221,"GBA /// GBAP1","2629 /// 2630"
"200024_PM_at","200024_PM_at",-0.484844855223393,9.85825806896758,-3.75857220212032,0.000183280932258637,0.00652766164226354,0.567980634641679,"RPS5","6193"
"11726276_at","11726276_at",-0.555596013359868,7.58494180554863,-3.7574078675939,0.000184120626272053,0.00654810527431604,0.563900143218977,"SNN","8303"
"11739768_a_at","11739768_a_at",-0.413946681103081,8.32330706524314,-3.7565990003022,0.000184706096084843,0.00655946173502456,0.561066128594665,"PTPRE","5791"
"11757405_a_at","11757405_a_at",0.526814792869894,7.51419024784289,3.75573786695024,0.000185331323552539,0.00657219539608039,0.558049636425963,"MSRB2","22921"
"11727145_s_at","11727145_s_at",-0.432056347894606,3.01343414409227,-3.75460517930688,0.000186156748978555,0.00659198165995037,0.554082922616525,"KLF11","8462"
"11754327_x_at","11754327_x_at",-0.391341895476979,5.89794482745387,-3.7536045694502,0.00018688880408544,0.00660677989535542,0.550579709250823,"TBC1D10A","83874"
"11720642_a_at","11720642_a_at",-0.299053266573023,3.78740572220823,-3.75330188622176,0.000187110783370855,0.00660677989535542,0.549520168859823,"IVD","3712"
"11757490_s_at","11757490_s_at",-0.437795800353999,6.82714992135661,-3.74993895430296,0.000189593823833285,0.00668487751387002,0.537753790255404,"TSPYL1","7259"
"11718540_at","11718540_at",-0.640419484588962,4.18416120270948,-3.74949575526761,0.000189923366940769,0.00668693043088885,0.536203863458943,"C7orf23","79161"
"11757113_a_at","11757113_a_at",-0.342654132443458,2.62869379457855,-3.74912413475093,0.000190200103095614,0.00668712088572684,0.534904392479673,"SNHG1","23642"
"11754081_a_at","11754081_a_at",0.230914606357372,9.27932309752993,3.74813835555624,0.000190936027847787,0.00670343211159054,0.531457952047964,"NEDD8","4738"
"11719411_at","11719411_at",0.484854665108119,7.60942128434788,3.74669522728847,0.000192018219462367,0.0067292511678508,0.526414122079936,"RAB32","10981"
"11722435_at","11722435_at",0.229488848477395,2.6289660612606,3.74643030005038,0.000192217512868902,0.0067292511678508,0.525488387015103,"GOSR2","9570"
"11716995_a_at","11716995_a_at",0.35728868196648,3.05218012174065,3.74488608052517,0.000193383044450961,0.00676045179225303,0.520093677463366,"WSB2","55884"
"11751186_a_at","11751186_a_at",0.261211210156842,5.64239145617332,3.74401134946255,0.00019404621455974,0.00677402691790277,0.517038767648403,"UBE2K","3093"
"11743337_at","11743337_at",-0.392820267728799,2.85975986863342,-3.74033241766866,0.000196858876007884,0.00685714048879399,0.504198000529041,"PPAPDC2","403313"
"11716045_s_at","11716045_s_at",-0.429852544512266,6.58243952027431,-3.74010412915253,0.000197034668508112,0.00685714048879399,0.503401594199616,"FAM168B","130074"
